year,quarter,month,dayofmonth,dayofweek,flightdate,reporting_airline,dot_id_reporting_airline,iata_code_reporting_airline,tail_number,flight_number_reporting_airline,originairportid,originairportseqid,origincitymarketid,origin,origincityname,originstate,originstatefips,originstatename,originwac,destairportid,destairportseqid,destcitymarketid,dest,destcityname,deststate,deststatefips,deststatename,destwac,crsdeptime,deptime,depdelay,depdelayminutes,depdel15,departuredelaygroups,deptimeblk,taxiout,wheelsoff,wheelson,taxiin,crsarrtime,arrtime,arrdelay,arrdelayminutes,arrdel15,arrivaldelaygroups,arrtimeblk,cancelled,cancellationcode,diverted,crselapsedtime,actualelapsedtime,airtime,flights,distance,distancegroup,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,firstdeptime,totaladdgtime,longestaddgtime,divairportlandings,divreacheddest,divactualelapsedtime,divarrdelay,divdistance,divairport
2013,1,1,29,2,2013-01-29,UA,19977,UA,N463UA,563,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1651,1657,6,6,0,0,1600-1659,41,1738,1826,6,1812,1832,20,20,1,1,1800-1859,0,0,0,141,155,108,1,678,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,MQ,20398,MQ,N632MQ,3992,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14576,1457604,34576,ROC,"Rochester, NY",NY,36,New York,22,1400,1400,0,0,0,0,1400-1459,25,1425,1628,5,1635,1633,-2,0,0,-1,1600-1659,0,0,0,95,93,63,1,528,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,WN,19393,WN,N786SW,1425,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,630,630,0,0,0,0,0600-0659,34,704,800,5,805,805,0,0,0,0,0800-0859,0,0,0,155,155,116,1,717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,MQ,20398,MQ,N614MQ,4011,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1233,8,8,0,0,1200-1259,9,1242,1344,5,1405,1349,-16,0,0,-2,1400-1459,0,0,0,160,136,122,1,864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,AA,19805,AA,N569AA,1645,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,805,758,-7,0,0,-1,0800-0859,15,813,856,7,920,903,-17,0,0,-2,0900-0959,0,0,0,135,125,103,1,646,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,OO,20304,OO,N693CA,4664,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1345,1346,1,1,0,0,1300-1359,13,1359,1758,18,1754,1816,22,22,1,1,1700-1759,0,0,0,189,210,179,1,1250,6,1,0,21,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,WN,19393,WN,N708SW,468,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,2032,7,7,0,0,2000-2059,14,2046,2107,10,2130,2117,-13,0,0,-1,2100-2159,0,0,0,125,105,81,1,591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,UA,19977,UA,N38454,1624,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1049,1058,9,9,0,0,1000-1059,11,1109,1235,5,1245,1240,-5,0,0,-1,1200-1259,0,0,0,176,162,146,1,1005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,EV,20366,EV,N26545,5958,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11977,1197702,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,1720,1951,151,151,1,10,1700-1759,14,2005,2036,3,1813,2039,146,146,1,9,1800-1859,0,0,0,53,48,31,1,173,1,120,0,0,0,26,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,EV,20366,EV,N11127,6056,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,1224,1243,19,19,1,1,1200-1259,11,1254,1333,4,1325,1337,12,12,0,0,1300-1359,0,0,0,61,54,39,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,UA,19977,UA,N409UA,330,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1600,1801,121,121,1,8,1600-1659,46,1847,2133,3,1912,2136,144,144,1,9,1900-1959,0,0,0,132,155,106,1,719,3,0,0,144,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,EV,20366,EV,N15985,6122,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1046,1032,-14,0,0,-1,1000-1059,19,1051,1046,6,1113,1052,-21,0,0,-2,1100-1159,0,0,0,87,80,55,1,324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,EV,20366,EV,N23139,6112,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1321,1324,3,3,0,0,1300-1359,9,1333,1504,6,1511,1510,-1,0,0,-1,1500-1559,0,0,0,110,106,91,1,552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,26,6,2013-01-26,MQ,20398,MQ,N845MQ,3926,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11823,1182304,31823,FWA,"Fort Wayne, IN",IN,18,Indiana,42,915,907,-8,0,0,-1,0900-0959,18,925,1054,1,1105,1055,-10,0,0,-1,1100-1159,0,0,0,50,48,29,1,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,WN,19393,WN,N760SW,3075,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,855,854,-1,0,0,-1,0800-0859,14,908,1132,8,1150,1140,-10,0,0,-1,1100-1159,0,0,0,115,106,84,1,711,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,23,3,2013-01-23,UA,19977,UA,N435UA,393,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1200,1212,12,12,0,0,1200-1259,13,1225,1436,6,1450,1442,-8,0,0,-1,1400-1459,0,0,0,230,210,191,1,1440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,AA,19805,AA,N569AA,1429,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,1005,1002,-3,0,0,-1,1000-1059,16,1018,1351,6,1355,1357,2,2,0,0,1300-1359,0,0,0,170,175,153,1,1120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,UA,19977,UA,N566UA,557,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1810,1815,5,5,0,0,1800-1859,12,1827,1919,4,2008,1923,-45,0,0,-2,2000-2059,0,0,0,238,188,172,1,1514,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,UA,19977,UA,N854UA,333,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,1100,1116,16,16,1,1,1100-1159,13,1129,1347,6,1350,1353,3,3,0,0,1300-1359,0,0,0,110,97,78,1,612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,UA,19977,UA,N541UA,562,12441,1244102,32441,JAC,"Jackson, WY",WY,56,Wyoming,88,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1254,1248,-6,0,0,-1,1200-1259,19,1307,1606,5,1645,1611,-34,0,0,-2,1600-1659,0,0,0,171,143,119,1,1162,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,MQ,20398,MQ,N606MQ,4017,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,940,934,-6,0,0,-1,0900-0959,11,945,1200,4,1220,1204,-16,0,0,-2,1200-1259,0,0,0,100,90,75,1,594,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,DL,19790,DL,N354NW,1569,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,600,555,-5,0,0,-1,0600-0659,16,611,832,5,858,837,-21,0,0,-2,0800-0859,0,0,0,118,102,81,1,591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,9E,20363,9E,N8921B,4088,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,745,743,-2,0,0,-1,0700-0759,19,802,751,5,821,756,-25,0,0,-2,0800-0859,0,0,0,96,73,49,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,WN,19393,WN,N8315C,128,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1745,1804,19,19,1,1,1700-1759,15,1819,1914,21,1915,1935,20,20,1,1,1900-1959,0,0,0,150,151,115,1,725,3,0,0,1,0,19,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,MQ,20398,MQ,N829MQ,4088,11612,1161203,31612,EVV,"Evansville, IN",IN,18,Indiana,42,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1010,1002,-8,0,0,-1,1000-1059,12,1014,1112,8,1130,1120,-10,0,0,-1,1100-1159,0,0,0,80,78,58,1,273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,WN,19393,WN,N270WN,2266,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1325,1320,-5,0,0,-1,1300-1359,7,1327,1322,6,1335,1328,-7,0,0,-1,1300-1359,0,0,0,70,68,55,1,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,6,7,2013-01-06,WN,19393,WN,N279WN,1341,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1015,1029,14,14,0,0,1000-1059,11,1040,1152,5,1205,1157,-8,0,0,-1,1200-1259,0,0,0,170,148,132,1,990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,EV,20366,EV,N11176,4698,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,724,720,-4,0,0,-1,0700-0759,12,732,902,4,914,906,-8,0,0,-1,0900-0959,0,0,0,50,46,30,1,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,EV,20366,EV,N12552,4254,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,1239,1724,285,285,1,12,1200-1259,44,1808,1932,4,1426,1936,310,310,1,12,1400-1459,0,0,0,107,132,84,1,552,3,37,0,25,0,248,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,UA,19977,UA,N804UA,778,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,851,855,4,4,0,0,0800-0859,13,908,1125,6,1136,1131,-5,0,0,-1,1100-1159,0,0,0,105,96,77,1,589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,MQ,20398,MQ,N546MQ,3866,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,1016,121,121,1,8,0800-0859,12,1028,1151,6,955,1157,122,122,1,8,0900-0959,0,0,0,100,101,83,1,522,3,0,0,122,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,MQ,20398,MQ,N685MQ,4105,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1641,71,71,1,4,1500-1559,18,1659,1655,20,1555,1715,80,80,1,5,1500-1559,0,0,0,85,94,56,1,296,2,0,0,9,0,71,0,0,0,0,0,0,0,0,0
2013,1,1,6,7,2013-01-06,EV,20366,EV,N11536,5810,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,1939,1948,9,9,0,0,1900-1959,21,2009,2125,3,2124,2128,4,4,0,0,2100-2159,0,0,0,105,100,76,1,584,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,26,6,2013-01-26,AA,19805,AA,N3DJAA,2073,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,806,-9,0,0,-1,0800-0859,13,819,1340,9,1405,1349,-16,0,0,-2,1400-1459,0,0,0,230,223,201,1,1726,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,29,2,2013-01-29,MQ,20398,MQ,N846MQ,4048,11423,1142303,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1545,1721,96,96,1,6,1500-1559,14,1735,1832,15,1710,1847,97,97,1,6,1700-1759,0,0,0,85,86,57,1,299,2,0,0,80,0,17,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,EV,20366,EV,N14558,5910,13367,1336703,33367,MLI,"Moline, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,957,949,-8,0,0,-1,0900-0959,8,957,1028,9,1052,1037,-15,0,0,-1,1000-1059,0,0,0,55,48,31,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,US,20355,US,N633AW,5,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1855,1854,-1,0,0,-1,1800-1859,12,1906,2129,7,2149,2136,-13,0,0,-1,2100-2159,0,0,0,114,102,83,1,678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,EV,20366,EV,N13997,5959,12278,1227802,30928,ICT,"Wichita, KS",KS,20,Kansas,62,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1500,1552,52,52,1,3,1500-1559,17,1609,1722,12,1650,1734,44,44,1,2,1600-1659,0,0,0,110,102,73,1,588,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,7,1,2013-01-07,WN,19393,WN,N495WN,233,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10874,1087402,30647,CAK,"Akron, OH",OH,39,Ohio,44,1945,1941,-4,0,0,-1,1900-1959,7,1948,2135,3,2200,2138,-22,0,0,-2,2200-2259,0,0,0,75,57,47,1,333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,DL,19790,DL,N935DL,2012,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,725,721,-4,0,0,-1,0700-0759,13,734,810,8,833,818,-15,0,0,-1,0800-0859,0,0,0,128,117,96,1,606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,YV,20378,YV,N521LR,3738,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1645,1702,17,17,1,1,1600-1659,71,1813,1858,54,1753,1952,119,119,1,7,1700-1759,0,0,0,128,230,105,1,606,3,0,0,102,0,17,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,MQ,20398,MQ,N659MQ,4362,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,720,719,-1,0,0,-1,0700-0759,40,759,1036,7,1010,1043,33,33,1,2,1000-1059,0,0,0,110,144,97,1,599,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,AA,19805,AA,N3CXAA,1852,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1345,1341,-4,0,0,-1,1300-1359,15,1356,1631,5,1705,1636,-29,0,0,-2,1700-1759,0,0,0,140,115,95,1,867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,EV,20366,EV,N12924,6156,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11203,1120302,30424,CWA,"Mosinee, WI",WI,55,Wisconsin,45,1759,1759,0,0,0,0,1700-1759,14,1813,1854,3,1900,1857,-3,0,0,-1,1900-1959,0,0,0,61,58,41,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,WN,19393,WN,N962WN,379,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1700,1715,15,15,1,1,1700-1759,7,1722,1956,10,1955,2006,11,11,0,0,1900-1959,0,0,0,115,111,94,1,591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,OO,20304,OO,N941SW,5419,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1428,1422,-6,0,0,-1,1400-1459,14,1436,1457,7,1518,1504,-14,0,0,-1,1500-1559,0,0,0,50,42,21,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,MQ,20398,MQ,N804MQ,3946,13367,1336703,33367,MLI,"Moline, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1010,1113,63,63,1,4,1000-1059,15,1128,1202,3,1105,1205,60,60,1,4,1100-1159,0,0,0,55,52,34,1,139,1,13,0,0,0,47,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,AA,19805,AA,N480AA,2331,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1505,1501,-4,0,0,-1,1500-1559,10,1511,1719,14,1735,1733,-2,0,0,-1,1700-1759,0,0,0,150,152,128,1,802,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,UA,19977,UA,N37456,1497,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10529,1052904,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,2115,2132,17,17,1,1,2100-2159,17,2149,17,5,15,22,7,7,0,0,0001-0559,0,0,0,120,110,88,1,783,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,US,20355,US,N624AW,5,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1855,1950,55,55,1,3,1800-1859,32,2022,2259,5,2149,2304,75,75,1,5,2100-2159,0,0,0,114,134,97,1,678,3,4,0,20,0,51,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,EV,20366,EV,N13913,5990,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1357,1353,-4,0,0,-1,1300-1359,7,1400,1504,9,1530,1513,-17,0,0,-2,1500-1559,0,0,0,93,80,64,1,466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,OO,20304,OO,N779SK,6243,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1150,1147,-3,0,0,-1,1100-1159,13,1200,1256,5,1315,1301,-14,0,0,-1,1300-1359,0,0,0,85,74,56,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,29,2,2013-01-29,MQ,20398,MQ,N546MQ,3688,13495,1349502,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1905,95,95,1,6,1700-1759,15,1920,2128,8,2000,2136,96,96,1,6,2000-2059,0,0,0,150,151,128,1,837,4,0,59,1,0,36,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,9E,20363,9E,N932XJ,3520,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1202,1159,-3,0,0,-1,1200-1259,28,1227,1509,10,1520,1519,-1,0,0,-1,1500-1559,0,0,0,138,140,102,1,740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,WN,19393,WN,N738CB,1359,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1040,1036,-4,0,0,-1,1000-1059,10,1046,1136,5,1145,1141,-4,0,0,-1,1100-1159,0,0,0,65,65,50,1,251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,AA,19805,AA,N3FVAA,1811,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,1025,1031,6,6,0,0,1000-1059,18,1049,1241,5,1310,1246,-24,0,0,-2,1300-1359,0,0,0,285,255,232,1,1846,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,OO,20304,OO,N782SK,6356,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1345,0,0,0,0,0,1300-1359,0,0,0,0,1511,0,0,0,0,0,1500-1559,1,0,0,86,0,0,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,MQ,20398,MQ,N535MQ,3621,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2115,2120,5,5,0,0,2100-2159,13,2133,11,11,2355,22,27,27,1,1,2300-2359,0,0,0,160,182,158,1,978,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,AA,19805,AA,N4YSAA,454,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,920,1114,114,114,1,7,0900-0959,16,1130,1506,7,1345,1513,88,88,1,5,1300-1359,0,0,0,205,179,156,1,1440,6,0,0,0,0,88,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,OO,20304,OO,N983CA,5429,14006,1400602,34006,PAH,"Paducah, KY",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,0,0,0,0,0,0600-0659,0,0,0,0,735,0,0,0,0,0,0700-0759,1,0,0,95,0,0,1,343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,WN,19393,WN,N239WN,3585,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,605,559,-6,0,0,-1,0600-0659,17,616,720,5,735,725,-10,0,0,-1,0700-0759,0,0,0,90,86,64,1,349,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,WN,19393,WN,N294WN,364,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,730,730,0,0,0,0,0700-0759,8,738,1008,6,1035,1014,-21,0,0,-2,1000-1059,0,0,0,125,104,90,1,725,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,EV,20366,EV,N16149,6021,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1833,2005,92,92,1,6,1800-1859,31,2036,2136,33,2012,2209,117,117,1,7,2000-2059,0,0,0,99,124,60,1,462,2,0,0,117,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,UA,19977,UA,N852UA,655,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,938,936,-2,0,0,-1,0900-0959,9,945,1038,3,1044,1041,-3,0,0,-1,1000-1059,0,0,0,126,125,113,1,612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,UA,19977,UA,N841UA,381,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,1004,1029,25,25,1,1,1000-1059,14,1043,1212,4,1235,1216,-19,0,0,-2,1200-1259,0,0,0,271,227,209,1,1781,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,22,2,2013-01-22,WN,19393,WN,N283WN,1768,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,11042,1104202,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1825,1822,-3,0,0,-1,1800-1859,9,1831,2018,7,2035,2025,-10,0,0,-1,2000-2059,0,0,0,70,63,47,1,307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
